ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezgene	external_gene_name	chromosome_name	start_position	end_position	strand	gene_biotype	description
ENSG00000100335	557.51896426635	-1.26158474661705	0.106150838352811	-11.8848307389147	1.41922275815331e-32	1.67933679937979e-31	54471	MIEF1	22	39499432	39518132	1	protein_coding	mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979]
ENSG00000100342	468.378224444299	0.8416937682316	0.129744437094619	6.48732066730366	8.73762443084833e-11	3.28969754527136e-10	8542	APOL1	22	36253010	36267530	1	protein_coding	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]
ENSG00000100344	26.4733608286848	-0.761330265054415	0.357971935636996	-2.12678757539934	0.0334377371011432	0.0481247242038174	80339	PNPLA3	22	43923739	43964488	1	protein_coding	patatin like phospholipase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18590]
ENSG00000100345	18140.3894482558	-0.828432277149482	0.0893565014847337	-9.27109122877888	1.8425109993567e-20	1.28088342148889e-19	4627	MYH9	22	36281277	36388067	-1	protein_coding	myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]
ENSG00000100347	599.566271608898	-0.353171738078454	0.0924325953421331	-3.82085709885363	0.000132988695635516	0.000277831643017276	25813	SAMM50	22	43955442	44010531	1	protein_coding	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]
ENSG00000100348	712.147251661992	0.233693119747276	0.0988369911877509	2.36442972351669	0.0180578530280138	0.0273049871841494	25828	TXN2	22	36467046	36481640	-1	protein_coding	thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]
ENSG00000100350	705.940441216647	-0.968213821278791	0.0864497326673772	-11.1997318141408	4.08969671366083e-29	4.19265813584722e-28	80020	FOXRED2	22	36487190	36507101	-1	protein_coding	FAD dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264]
ENSG00000100353	3085.79753947236	-0.564947757851101	0.0742619939973226	-7.60749513232124	2.79459042561414e-14	1.35257434344631e-13	8664	EIF3D	22	36510855	36529184	-1	protein_coding	eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]
ENSG00000100354	318.108902674753	0.703032002826838	0.124440270849432	5.64955378213119	1.60864852109557e-08	5.01730383836782e-08	23112	TNRC6B	22	40044817	40335808	1	protein_coding	trinucleotide repeat containing 6B [Source:HGNC Symbol;Acc:HGNC:29190]
ENSG00000100359	873.456430142274	0.604082870572356	0.0913856399829308	6.61026032848474	3.83644766893255e-11	1.48783543808722e-10	27352	SGSM3	22	40370591	40410289	1	protein_coding	small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]
ENSG00000100360	180.320812147053	0.368741693341101	0.143465927480081	2.57023880037508	0.0101628433060049	0.0160339750773744	11020	IFT27	22	36758202	36776256	-1	protein_coding	intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626]
ENSG00000100364	1266.20618401629	-0.414678571446227	0.0971411393767545	-4.26882548533766	1.96504930067414e-05	4.56808941241071e-05	23313	KIAA0930	22	45190338	45240769	-1	protein_coding	KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314]
ENSG00000100365	12.349679229698	1.03039676339621	0.455478252882778	2.26223042894958	0.0236831702204322	0.0350404197171888	4689	NCF4	22	36860988	36878017	1	protein_coding	neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]
ENSG00000100372	443.171067120356	-0.676485266960865	0.101794891829894	-6.64557184353926	3.02042087472371e-11	1.18301170101349e-10	10478	SLC25A17	22	40769630	40819399	-1	protein_coding	solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]
ENSG00000100376	217.708050282413	-0.251240948092762	0.148185830178848	-1.6954451568651	0.0899910057413271	0.118631365250629	55007	FAM118A	22	45308968	45341955	1	protein_coding	family with sequence similarity 118 member A [Source:HGNC Symbol;Acc:HGNC:1313]
ENSG00000100379	252.109102204382	0.296211670762749	0.144015850244261	2.05679909718516	0.0397055549746907	0.0563774793436292	79734	KCTD17	22	37051736	37063390	1	protein_coding	potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]
ENSG00000100380	2336.13021088021	0.677746511888852	0.0785282873142814	8.63060350694285	6.10290955568216e-18	3.67333672595931e-17	6767	ST13	22	40824535	40856639	-1	protein_coding	ST13, Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]
ENSG00000100385	4.35725255453929	3.83264988100337	1.17555832537069	3.26028049675444	0.00111302081347516	0.00205804381263837	3560	IL2RB	22	37125843	37175054	-1	protein_coding	interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009]
ENSG00000100387	10.4775866751183	-0.371823735737093	0.547389609101512	-0.679267069660687	0.496968657626635	0.552069579431615	9978	RBX1	22	40951347	40973309	1	protein_coding	ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928]
ENSG00000100393	986.648858530571	-0.333022690604639	0.0939906978242562	-3.5431452081282	0.000395384930027817	0.000778172203313827	2033	EP300	22	41092592	41180077	1	protein_coding	E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373]
ENSG00000100395	296.347550642504	-1.06498912610146	0.117260635610443	-9.0822390698914	1.06363836657745e-19	7.06732912851687e-19	83746	L3MBTL2	22	41205282	41231271	1	protein_coding	L3MBTL2, polycomb repressive complex 1 subunit [Source:HGNC Symbol;Acc:HGNC:18594]
ENSG00000100399	21.0703567265201	2.0514252814513	0.433388444290581	4.73345634494087	2.20728454826313e-06	5.66610215611551e-06	150356	CHADL	22	41229510	41240931	-1	protein_coding	chondroadherin like [Source:HGNC Symbol;Acc:HGNC:25165]
ENSG00000100401	5628.84882322369	-1.30492434629591	0.0802438496392308	-16.2619858364565	1.83686613262142e-59	5.31306239709426e-58	5905	RANGAP1	22	41245611	41286251	-1	protein_coding	Ran GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9854]
ENSG00000100403	2302.75363916513	0.0625241196677138	0.102120275813022	0.612259604372722	0.540366011668425	0.593673654239377	23264	ZC3H7B	22	41301525	41360147	1	protein_coding	zinc finger CCCH-type containing 7B [Source:HGNC Symbol;Acc:HGNC:30869]
ENSG00000100410	513.422349949745	-0.923459055963391	0.101313846047977	-9.11483565164522	7.87897999534964e-20	5.29063889323846e-19	84844	PHF5A	22	41459717	41468692	-1	protein_coding	PHD finger protein 5A [Source:HGNC Symbol;Acc:HGNC:18000]
ENSG00000100412	657.543907509606	-0.489877938316824	0.126523629261801	-3.87182964300823	0.000108021442084177	0.000228189622185644	50	ACO2	22	41469117	41528989	1	protein_coding	aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]
ENSG00000100413	485.063867148466	-1.18869427932035	0.101184912120953	-11.747742369924	7.2530789198249e-32	8.35192610530864e-31	171568	POLR3H	22	41525799	41544606	-1	protein_coding	RNA polymerase III subunit H [Source:HGNC Symbol;Acc:HGNC:30349]
ENSG00000100416	631.70404460491	-1.05408076154172	0.101232918119534	-10.4124308685548	2.17593270418988e-25	1.92597127879053e-24	55687	TRMU	22	46330875	46357340	1	protein_coding	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:HGNC Symbol;Acc:HGNC:25481]
ENSG00000100417	116.217212116993	1.42214483216943	0.185429027375273	7.66948331822546	1.7269055952645e-14	8.46212765303055e-14	5372	PMM1	22	41576900	41589871	-1	protein_coding	phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114]
ENSG00000100418	365.341949263153	-0.869398086909889	0.109803846961892	-7.91773795695538	2.41870434706377e-15	1.2459318717843e-14	27351	DESI1	22	41598028	41621043	-1	protein_coding	desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:24577]
ENSG00000100422	684.266767315851	-0.0362130964230866	0.0934319567768298	-0.387587905384286	0.698321020721019	0.738278616293496	64781	CERK	22	46684410	46738252	-1	protein_coding	ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256]
ENSG00000100425	466.5111680944	-0.172386942065096	0.104883604926985	-1.64360237412801	0.100258363236129	0.131082190067829	23774	BRD1	22	49773283	49827512	-1	protein_coding	bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]
ENSG00000100426	380.112783554238	-1.28864713962336	0.129929015203702	-9.91808594564524	3.47353158491738e-23	2.75052381558531e-22	9889	ZBED4	22	49853844	49890080	1	protein_coding	zinc finger BED-type containing 4 [Source:HGNC Symbol;Acc:HGNC:20721]
ENSG00000100429	11.6105696001145	1.8791925230238	0.567383792238475	3.31203067258919	0.000926213903219987	0.00173395996932592	83933	HDAC10	22	50245183	50251405	-1	protein_coding	histone deacetylase 10 [Source:HGNC Symbol;Acc:HGNC:18128]
ENSG00000100439	1358.71562730578	2.39677599331605	0.0902484407986766	26.5575335385872	2.10197617497516e-155	6.80946859528618e-153	63874	ABHD4	14	22598237	22613215	1	protein_coding	abhydrolase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20154]
ENSG00000100441	544.427682337763	-0.0514754673123694	0.116311530464921	-0.442565471424986	0.658080064292355	0.702286335787006	23351	KHNYN	14	24429286	24441843	1	protein_coding	KH and NYN domain containing [Source:HGNC Symbol;Acc:HGNC:20166]
ENSG00000100442	920.353779813252	0.0483926599190293	0.101662356017486	0.476013559145782	0.634064718047406	0.680111504649774	2287	FKBP3	14	45115599	45135319	-1	protein_coding	FKBP prolyl isomerase 3 [Source:HGNC Symbol;Acc:HGNC:3719]
ENSG00000100445	48.5357302432546	0.419066568068882	0.26838078285124	1.56146264876634	0.11841463010408	0.152643777315171	56948	SDR39U1	14	24439766	24442905	-1	protein_coding	short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275]
ENSG00000100461	794.423164893465	-0.371118326801841	0.0963465282781045	-3.85191177548823	0.000117199250282603	0.000246399000666252	55147	RBM23	14	22893204	22919182	-1	protein_coding	RNA binding motif protein 23 [Source:HGNC Symbol;Acc:HGNC:20155]
ENSG00000100462	891.740905104049	-1.85428503321982	0.125814184403911	-14.7382828256221	3.65972360065724e-49	7.67646771947931e-48	10419	PRMT5	14	22920525	22929408	-1	protein_coding	protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894]
ENSG00000100478	70.4152919382977	0.182944976305743	0.216540786839531	0.844852274603191	0.398193323814231	0.45421457547448	11154	AP4S1	14	31025106	31096450	1	protein_coding	adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]
ENSG00000100479	255.509541414625	-2.18831786153385	0.135651243670094	-16.1319410152691	1.52162064312138e-58	4.24133570466989e-57	5427	POLE2	14	49643555	49688422	-1	protein_coding	DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]
ENSG00000100483	82.8179656374057	-0.0644993048627847	0.205899166572881	-0.313256755412626	0.754085602017058	0.788994466820116	79609	VCPKMT	14	50108632	50116600	-1	protein_coding	valosin containing protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20352]
ENSG00000100485	416.631836219075	1.01137265765104	0.109549086657743	9.23214139439433	2.6527457214662e-20	1.82931537973199e-19	6655	SOS2	14	50117130	50231578	-1	protein_coding	SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:11188]
ENSG00000100490	67.198255047789	-1.39911176066415	0.222510904468108	-6.28783458504471	3.21924655212634e-10	1.16077606324259e-09	8814	CDKL1	14	50329404	50416461	-1	protein_coding	cyclin dependent kinase like 1 [Source:HGNC Symbol;Acc:HGNC:1781]
ENSG00000100503	867.493957862197	-0.681530213722189	0.09368690227151	-7.27455169503924	3.47572759757278e-13	1.57113664860204e-12	51199	NIN	14	50719763	50831121	-1	protein_coding	ninein [Source:HGNC Symbol;Acc:HGNC:14906]
ENSG00000100504	1531.29733529807	-0.177758956058484	0.0716218815414284	-2.48190849266732	0.0130680829628504	0.0202494168189236	5836	PYGL	14	50857891	50944483	-1	protein_coding	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]
ENSG00000100519	852.699363484733	-0.386694482760508	0.0950781686746937	-4.06712169734325	4.75973893007534e-05	0.000105564390875762	5706	PSMC6	14	52707178	52728590	1	protein_coding	proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]
ENSG00000100522	770.158140318879	-1.15179775375509	0.0966973029601492	-11.9113741386331	1.03261337285026e-32	1.22584997959373e-31	64841	GNPNAT1	14	52775193	52791668	-1	protein_coding	glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980]
ENSG00000100523	123.297100664467	-0.793619506876619	0.177416465442793	-4.47320097881512	7.70572884853639e-06	1.87067635560306e-05	80821	DDHD1	14	53036745	53153282	-1	protein_coding	DDHD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19714]
ENSG00000100526	1394.70481559487	-0.81824745242506	0.0940400886919673	-8.701049348276	3.28829224271238e-18	2.02008952019642e-17	1033	CDKN3	14	54396849	54420218	1	protein_coding	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]
ENSG00000100528	1455.25134051863	-0.0774934476163833	0.0855912889103188	-0.905389422252768	0.365259117571177	0.420891452301249	10175	CNIH1	14	54423561	54441391	-1	protein_coding	cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]
ENSG00000100532	135.635030686693	0.0467010022709442	0.168494883758151	0.277165699214799	0.781652876284334	0.812994836649045	10668	CGRRF1	14	54509812	54539292	1	protein_coding	cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:HGNC:15528]
ENSG00000100554	1913.57849061205	0.450138809912935	0.0837342654941171	5.37580173727756	7.62426521822555e-08	2.23410127339281e-07	51382	ATP6V1D	14	67294371	67360265	-1	protein_coding	ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527]
ENSG00000100558	891.772926226425	-0.0174390603865117	0.0888440637391508	-0.196288414245812	0.844384429095069	0.867656037735104	26499	PLEK2	14	67386984	67412167	-1	protein_coding	pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238]
ENSG00000100564	157.67816819061	-0.175399072956613	0.14453614970548	-1.21353082473846	0.224926936575321	0.273431027467898	5283	PIGH	14	67581955	67600286	-1	protein_coding	phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964]
ENSG00000100567	1828.58905938895	-0.89520880573372	0.0992846809446968	-9.01658541091919	1.94043132246036e-19	1.2759408127572e-18	5684	PSMA3	14	58244843	58272012	1	protein_coding	proteasome subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]
ENSG00000100568	974.9259037995	0.0404926489312348	0.0807916554167751	0.501198406225839	0.616231495858532	0.663767012459412	10490	VTI1B	14	67647085	67674820	-1	protein_coding	vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]
ENSG00000100575	240.694040783453	0.338554316556059	0.156367181202847	2.16512387031438	0.030378200408421	0.0440474841410345	26520	TIMM9	14	58408495	58427531	-1	protein_coding	translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819]
ENSG00000100577	254.871359841804	0.829029505287633	0.130603386351644	6.34768767063592	2.18575261617505e-10	7.99194924469524e-10	2954	GSTZ1	14	77320996	77331597	1	protein_coding	glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:HGNC:4643]
ENSG00000100578	307.372399436896	-0.734231503222239	0.124766522886476	-5.88484383659796	3.98430011226239e-09	1.31320658007147e-08	9786	KIAA0586	14	58427385	58551289	1	protein_coding	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]
ENSG00000100580	470.270661343112	-0.336139780650185	0.118023102432459	-2.84808460142409	0.00439832306091713	0.0073572866990304	283578	TMED8	14	77335029	77377094	-1	protein_coding	transmembrane p24 trafficking protein family member 8 [Source:HGNC Symbol;Acc:HGNC:18633]
ENSG00000100583	36.6101112114759	0.208539426114652	0.277007499137986	0.752829532642985	0.45155235759435	0.506724113396554	161394	SAMD15	14	77376689	77391497	1	protein_coding	sterile alpha motif domain containing 15 [Source:HGNC Symbol;Acc:HGNC:18631]
ENSG00000100591	1953.89369841296	-1.00375820305122	0.09488782048627	-10.5783671487793	3.75444015771022e-26	3.44526648307224e-25	10598	AHSA1	14	77457870	77469472	1	protein_coding	activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]
ENSG00000100592	891.695044005137	0.750565135694812	0.0885224123353033	8.4788147531705	2.27499563261045e-17	1.3192078891088e-16	23002	DAAM1	14	59188646	59371405	1	protein_coding	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]
ENSG00000100596	1085.19794865775	0.0819353534065839	0.0916393113849664	0.894107039525676	0.371264623217188	0.426971889970035	9517	SPTLC2	14	77505997	77616773	-1	protein_coding	serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]
ENSG00000100599	323.826541597744	-0.00743821209803709	0.1238468219447	-0.0600597736884873	0.952108028043287	0.960408997565392	79890	RIN3	14	92513781	92688994	1	protein_coding	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]
ENSG00000100600	296.462407438412	-0.194420153716497	0.129412191788933	-1.50233259346686	0.133011235113817	0.169897291289689	5641	LGMN	14	92703807	92748679	-1	protein_coding	legumain [Source:HGNC Symbol;Acc:HGNC:9472]
ENSG00000100601	160.488356056315	-0.242274589491926	0.143762938781135	-1.68523676231164	0.0919429009630567	0.12101332703498	8846	ALKBH1	14	77672404	77708023	-1	protein_coding	alkB homolog 1, histone H2A dioxygenase [Source:HGNC Symbol;Acc:HGNC:17911]
ENSG00000100603	1100.89018688458	0.140239469478041	0.0889260354823478	1.57703499000446	0.114787474216219	0.148309119837281	22938	SNW1	14	77717599	77761207	-1	protein_coding	SNW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16696]
ENSG00000100605	850.106220175717	-0.590253236928921	0.0931570992048106	-6.33610580371572	2.35645000568099e-10	8.59022960310514e-10	3705	ITPK1	14	92936914	93116320	-1	protein_coding	inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177]
ENSG00000100612	2374.18298247338	1.34790583535695	0.0819558984749831	16.4467214738473	8.8532637485646e-61	2.59683861019265e-59	51635	DHRS7	14	60144119	60169856	-1	protein_coding	dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]
ENSG00000100614	3107.51758879521	0.392004687458374	0.0831014603842511	4.71718169146235	2.39134119235566e-06	6.11488719560793e-06	5494	PPM1A	14	60245752	60299087	1	protein_coding	protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]
ENSG00000100625	831.628684206495	0.294729068257252	0.0886379846618838	3.32508765154711	0.000883907418729549	0.00165816527477022	51804	SIX4	14	60709539	60724351	-1	protein_coding	SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]
ENSG00000100629	275.800436959542	-1.47362893199438	0.126045657991741	-11.6912312210781	1.41322853499789e-31	1.60577128473883e-30	145508	CEP128	14	80476983	80959517	-1	protein_coding	centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359]
ENSG00000100632	4000.12292205567	-0.370564191654758	0.0973746023852169	-3.80555280923042	0.000141487820594024	0.000294532264546577	2079	ERH	14	69380128	69398299	-1	protein_coding	ERH, mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]
ENSG00000100644	4183.39678884919	-0.862616406071116	0.0809694116205	-10.6536084282563	1.67734408858602e-26	1.5614509657348e-25	3091	HIF1A	14	61695513	61748259	1	protein_coding	hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910]
ENSG00000100647	1036.90307217048	0.315287113066277	0.0786490507264346	4.00878472345384	6.10320218632028e-05	0.000133432035801105	9766	SUSD6	14	69611596	69715144	1	protein_coding	sushi domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19956]
ENSG00000100650	5462.05297358243	0.725587358247518	0.0988014348679649	7.34389494663889	2.07465986877936e-13	9.51680036723271e-13	6430	SRSF5	14	69726900	69772005	1	protein_coding	serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]
ENSG00000100664	2589.37035680766	-0.796664600192226	0.10791480204384	-7.38234778829119	1.55522288803346e-13	7.19518859465306e-13	1983	EIF5	14	103333544	103345025	1	protein_coding	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]
ENSG00000100697	569.842881404991	-0.66102810384078	0.0943623048279154	-7.005213628962	2.46609256435748e-12	1.04781980190042e-11	23405	DICER1	14	95086228	95158010	-1	protein_coding	dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]
ENSG00000100711	333.475445144225	0.214592478455733	0.113749497250507	1.88653562119174	0.0592228129232025	0.0811061819967037	79038	ZFYVE21	14	103715730	103733668	1	protein_coding	zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]
ENSG00000100714	4424.15767992437	-1.31833462667962	0.068267816874569	-19.3112170131622	4.32265677176074e-83	2.25056037209743e-81	4522	MTHFD1	14	64388031	64463457	1	protein_coding	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]
ENSG00000100722	589.398347058142	-0.405703764366683	0.0915517579041554	-4.43141424757142	9.36170428265466e-06	2.24983391085624e-05	79882	ZC3H14	14	88562970	88627596	1	protein_coding	zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]
ENSG00000100726	499.929394642037	-1.0733157992104	0.128934839046918	-8.32448240634044	8.46980084299665e-17	4.7398371089906e-16	9894	TELO2	16	1493344	1510457	1	protein_coding	telomere maintenance 2 [Source:HGNC Symbol;Acc:HGNC:29099]
ENSG00000100731	761.203657261507	-0.181321407052898	0.111813014931831	-1.62164849202433	0.104878633375205	0.136559549601978	22990	PCNX1	14	70907405	71115382	1	protein_coding	pecanex 1 [Source:HGNC Symbol;Acc:HGNC:19740]
ENSG00000100744	250.209833829983	-0.406894376989929	0.13555624976156	-3.00166445815407	0.00268507959061755	0.00466989862467461	51527	GSKIP	14	96363452	96387288	1	protein_coding	GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343]
ENSG00000100749	454.599367264082	-1.84863086430233	0.113576369177275	-16.2765448278849	1.44818144960724e-59	4.1971350243289e-58	7443	VRK1	14	96797382	96931722	1	protein_coding	VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
ENSG00000100764	335.696014889121	-0.558635156443385	0.154909090306523	-3.60621287839208	0.000310698283030866	0.000618764968582509	5700	PSMC1	14	90256527	90275429	1	protein_coding	proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]
ENSG00000100767	119.137109839262	1.33757066317394	0.168780519362839	7.92491140697622	2.28309045952697e-15	1.1785726883493e-14	89932	PAPLN	14	73237497	73274640	1	protein_coding	papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]
ENSG00000100784	50.8262246736597	-0.134543716509558	0.268922827051231	-0.500306046849369	0.616859596974482	0.664345390417701	9252	RPS6KA5	14	90847861	91060641	-1	protein_coding	ribosomal protein S6 kinase A5 [Source:HGNC Symbol;Acc:HGNC:10434]
ENSG00000100796	916.434751802817	-0.425381122947379	0.0891760813257538	-4.77012576268621	1.84110936626947e-06	4.76303324604725e-06	55671	PPP4R3A	14	91457611	91510554	-1	protein_coding	protein phosphatase 4 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:20219]
ENSG00000100802	95.202934563818	1.47315287271529	0.209872636919947	7.01927080316431	2.23029143324309e-12	9.50956084054338e-12	60686	C14orf93	14	22985894	23010166	-1	protein_coding	chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162]
ENSG00000100804	888.868337224181	-0.496333727190018	0.0833128156061792	-5.95747153158518	2.56170319433473e-09	8.58297153918907e-09	5693	PSMB5	14	23016543	23035230	-1	protein_coding	proteasome subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:9542]
ENSG00000100811	1853.10134647605	-0.14245897733058	0.0742881085639165	-1.91765519521891	0.0551547464554468	0.0761262917844635	7528	YY1	14	100238298	100282792	1	protein_coding	YY1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12856]
ENSG00000100813	2000.05955413983	-0.352236884796072	0.0822316605094408	-4.28347041290297	1.84000576419012e-05	4.29315045300314e-05	22985	ACIN1	14	23058564	23095614	-1	protein_coding	apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]
ENSG00000100814	290.812100703105	0.625678621642336	0.123385872702355	5.07090972360887	3.95918558672103e-07	1.08900014119281e-06	57820	CCNB1IP1	14	20311368	20333312	-1	protein_coding	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]
ENSG00000100815	500.149312729849	-0.212114697195028	0.100936991537887	-2.10145650235088	0.0356009124935135	0.0510197967960599	9321	TRIP11	14	91965991	92040896	-1	protein_coding	thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]
ENSG00000100823	2269.18221766417	-0.183143411679885	0.0755093373963001	-2.42544058781344	0.015289818159524	0.0233936785400441	328	APEX1	14	20455191	20457772	1	protein_coding	apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]
ENSG00000100836	953.186726622994	-0.086774170365399	0.191899506506367	-0.45218547950002	0.651135367900648	0.695963882488132	8106	PABPN1	14	23321289	23326185	1	protein_coding	poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]
ENSG00000100842	57.7231908273579	0.112815989816281	0.250287363758639	0.450745847181778	0.652172734828353	0.696766150848496	10278	EFS	14	23356403	23365752	-1	protein_coding	embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898]
ENSG00000100852	1271.87527407765	0.172224821898845	0.0973626311270065	1.76890065423749	0.0769104550035799	0.1028718793506	394	ARHGAP5	14	32076114	32159728	1	protein_coding	Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:HGNC:675]
ENSG00000100865	243.354539382282	-0.081559703518875	0.132172395298078	-0.617070632146294	0.537188138433065	0.590761065334733	51550	CINP	14	102341102	102362916	-1	protein_coding	cyclin dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:23789]
ENSG00000100883	790.150372905219	0.232499987305696	0.112280005352566	2.07071585520175	0.0383853576501712	0.0546573299300836	6729	SRP54	14	34981957	35029567	1	protein_coding	signal recognition particle 54 [Source:HGNC Symbol;Acc:HGNC:11301]
ENSG00000100888	911.765360832062	-0.43446195948539	0.0875672397421418	-4.96146687693645	6.99628021486584e-07	1.88141990356603e-06	57680	CHD8	14	21385194	21456126	-1	protein_coding	chromodomain helicase DNA binding protein 8 [Source:HGNC Symbol;Acc:HGNC:20153]
ENSG00000100889	713.326267774572	0.780687824024114	0.108053251650053	7.22502851235328	5.0099671291777e-13	2.23691579813637e-12	5106	PCK2	14	24094053	24110598	1	protein_coding	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]
